,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2016-07-29,0.0,0.19999933575681397,0.0,0.0,0.0,0.15000066516397942,0.0,0.0,0.04999999754306553,0.0,0.0,0.20000000046702116,0.20000000053462294,0.0,0.200000000534497,0.0
2016-08-31,0.0,0.20000000011060692,0.0,0.0,0.0,0.15000000013788115,1.752766055144562e-07,0.0,0.04999982410004466,0.0,0.0,0.2000000000870894,0.2000000001473841,0.0,0.20000000014038838,0.0
2016-09-30,0.0,0.2000000005553154,0.0,0.0,0.0,0.1499999968757144,0.0,0.0,0.0,0.0,0.0,0.20000000052561565,0.20000000057837908,0.050000001019163125,0.20000000044581243,0.0
2016-10-31,0.0,0.20000000027695738,0.0,0.0,0.0,0.0790762471941017,0.056188198459150344,0.0,0.06473555349418805,0.0,0.0,0.20000000021531114,0.20000000028500256,0.0,0.20000000007528876,0.0
2016-11-30,0.0,0.20000000456209954,0.0,0.0,0.0,0.12876075414226773,0.0,0.07910847671786131,0.0,0.0,0.0,0.19213075624632855,0.20000000587665248,0.0,0.20000000245479052,0.0
2016-12-30,0.0,0.20000000029413287,0.0,0.0,0.0,0.027612958470028863,0.06552784086315226,0.10685920151016755,0.0,0.0,0.0,0.1999999983718654,0.20000000035735202,0.0,0.200000000133301,0.0
2017-01-31,0.0,0.20000000011263597,0.0029444178981576294,0.0,0.0,1.0243651029554525e-06,0.007587274833545147,0.19161455197255817,0.0,0.0,0.016914284786228615,0.18093844849548552,0.2000000002496692,0.0,0.19999999728661677,0.0
2017-02-28,0.0,0.2000000000436343,1.0397322829695912e-08,0.0,0.0,0.0,0.11008905179350471,0.1404078641442481,0.0,0.0,0.0,0.20000000018200056,0.20000000051538624,0.0,0.14950307292390333,0.0
2017-03-31,0.0,0.2000000012556179,0.0,0.0,0.0,0.0,0.20000000122463804,0.09734373384305936,0.0,0.0,0.0005225520662018343,0.20000000118920241,0.20000000128065634,0.0,0.10213370914062402,0.0
2017-04-28,0.0,0.20000000010129448,0.0,0.0,0.0,0.09962323132987967,0.1173932339447365,0.0,0.0,0.0,0.0,0.2000000003847725,0.20000000057424155,0.0,0.1829835336650753,0.0
2017-05-31,0.0,0.1999999999012904,0.01443323680025493,0.0,0.0,0.05438800613812503,0.19999995641072854,0.0,0.0,0.0,0.0,0.2000000026471383,0.2000000043585187,0.0,0.13117879374394412,0.0
2017-06-30,0.0,0.18566464610417133,0.03153298803069244,0.0,0.0,0.03279495169137394,0.200000003263269,0.0,7.401388535803789e-06,0.0,0.0,0.20000000500350718,0.20000000585102212,0.0,0.1499999986674281,0.0
2017-07-31,0.0,0.08677942771446132,0.10675476342625465,0.0,0.0,3.4225607130842664e-08,0.18355920333770828,0.0,0.0196574824869146,0.0,0.0,0.2000000023073057,0.20000000395007964,0.03680828591258779,0.16644079663908104,0.0
2017-08-31,0.0,0.06050888952383565,0.0702155926500552,2.32437288496118e-08,0.0,0.0,0.1738460147997799,0.0,0.0,0.0,1.2422255956922465e-06,0.200000000606608,0.20000000035667637,0.11927425008162833,0.176153986512092,0.0
2017-09-29,0.0,0.04445097977135276,0.14514249218580857,0.011704683208646136,0.0,0.03549929385630855,0.17173864233294983,0.0,0.0,0.0,0.0,0.20000000081050176,0.19364301636393777,0.01955953980299845,0.1782613516674962,0.0
2017-10-31,0.0,0.0367894712190051,0.17130381030522712,0.0,0.0,0.04190664653936359,0.15431289653783564,0.0,0.0,4.4290617504646616e-08,0.0,0.20000000399786572,0.20000000358192566,1.2920685483338292e-08,0.195687110607474,0.0
2017-11-30,1.5088091080084482e-08,0.02787245162236833,0.1800379294487251,6.076312159871866e-08,0.0,0.027779100766178108,0.15000000115648704,1.5296688021854894e-07,0.0,0.009164828104386395,1.257311291873565e-08,0.20000000179259383,0.17545710566235198,0.029688340370181282,0.19999999968552207,0.0
