,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2015-10-30,0.15813647312803775,0.10104324004489205,0.0,0.0,0.0,0.20000000120091524,0.0,0.0,3.3944145772674895e-08,0.0,0.015913095387440155,0.14895672297121385,0.17595043291076362,0.0,0.20000000041259153,0.0
2015-11-30,0.13271592333267926,0.1095447185822153,0.0,0.0,0.0,0.20000000021317257,0.0,0.0,0.0,0.0,0.017284074718494115,0.1567484323868457,0.20000000005131172,0.0,0.18370685071528134,0.0
2015-12-31,0.0,0.10805563499176872,0.0,0.0,0.0,0.20000000000734483,0.0,0.0,0.0,0.0,0.09424587063322747,0.19769849438445106,0.2000000000058978,0.0,0.19999999997731002,0.0
2016-01-29,1.1685327818468571e-08,0.056470352360746906,0.0,0.0,0.0,0.20000000000394802,0.0,0.0,0.06815332399707284,0.0,0.07537631367378372,0.1999999986418076,0.19999999976297822,0.0,0.1999999998743349,0.0
2016-02-29,0.0,0.09067024257996482,0.0,0.0,0.0,0.20000000014076502,0.0,0.0,0.13759429937914525,0.0,0.0,0.19999999974425264,0.17173545806018206,0.0,0.2000000000956902,0.0
2016-03-31,0.0,0.10626180323406981,0.0,0.0,0.0,0.20000000011284333,0.0,0.0,0.1941145411230152,0.0,0.0,0.1316936290654515,0.19919119729427873,0.0,0.16873882917034147,0.0
2016-04-29,0.0,0.16849869276748533,0.0,0.0,0.0,0.18150130783993337,0.0,0.0,0.07612258763584157,0.0,0.0,0.1738774129976975,0.19999999859419168,0.0,0.2000000001648506,0.0
2016-05-31,0.0,0.1978238511615324,0.0,0.0,0.0,0.15217615028393766,0.0,0.0,0.04999999725942377,0.0,0.0,0.20000000051015648,0.20000000066838547,0.0,0.2000000001165642,0.0
2016-06-30,0.0,0.19752853727482725,0.0,0.0,0.0,0.15247146312113122,0.0,0.0,0.0499999989793029,0.0,0.0,0.200000000128719,0.20000000029223156,0.0,0.200000000203788,0.0
2016-07-29,0.0,0.19966857892079373,0.0,0.0,0.0,0.1503314225131545,2.614435380162687e-08,0.0,0.049999970789235466,0.0,0.0,0.19999999964263987,0.2000000009807775,0.0,0.2000000010090451,0.0
2016-08-31,0.0,0.2000000004164215,0.0,0.0,0.0,0.15000000059411456,1.0135945413564912e-07,0.0,0.04999989613805612,0.0,0.0,0.20000000031073606,0.2000000006076969,0.0,0.20000000057352071,0.0
2016-09-30,0.0,0.2000000041589182,0.0,0.0,0.0,0.14999977382477903,1.193493186625503e-07,0.0,5.4692328223885746e-08,0.0,0.0,0.20000000272153193,0.20000000598151974,0.0500000427569571,0.19999999651464706,0.0
2016-10-31,0.0,0.20000000032136683,0.0,0.0,0.0,0.07776452880926689,0.055421859408096644,0.0,0.06681361079745805,0.0,0.0,0.20000000024705586,0.20000000033075005,0.0,0.20000000008600582,0.0
2016-11-30,0.0,0.20000000033247503,0.0,0.0,0.0,0.12743464274003968,0.0,0.07444462331247449,0.0,0.0,0.0,0.1981207330201221,0.20000000044391822,0.0,0.20000000015097052,0.0
